feature,mi
Blood Pressure_166/95,0.0019679000565844262
Blood Pressure_177/105,0.0019638334526490553
Blood Pressure_139/69,0.0019630202277340913
Blood Pressure_156/106,0.0019490785368516672
Blood Pressure_115/65,0.0019369854258983743
Blood Pressure_173/110,0.001934986271183936
Blood Pressure_102/103,0.0019334419005894166
Blood Pressure_149/97,0.0019259010991703462
Blood Pressure_154/61,0.0019246791625930904
Blood Pressure_103/88,0.0019236523792129923
Blood Pressure_112/88,0.0019235070763499174
Blood Pressure_105/90,0.0019176424300317851
Blood Pressure_115/73,0.0019152130986941351
Blood Pressure_133/84,0.0019139888948551675
Blood Pressure_144/99,0.0019092086278906795
Blood Pressure_177/110,0.0019085537942453712
Blood Pressure_130/97,0.001903067850030693
Blood Pressure_125/90,0.0018985339116772693
Blood Pressure_97/61,0.001893808465443625
Blood Pressure_115/93,0.001884863222719968
Blood Pressure_171/90,0.0018832164640931737
Blood Pressure_95/65,0.0018812754519748065
Blood Pressure_174/61,0.0018732173818576392
Blood Pressure_142/75,0.0018725018383454195
Blood Pressure_113/64,0.0018704948033039237
Blood Pressure_98/88,0.0018701881635601048
Blood Pressure_119/92,0.0018644438622814619
Blood Pressure_174/99,0.001858967000915701
Blood Pressure_132/84,0.0018553223616546433
Blood Pressure_162/98,0.0018500528220166679
Blood Pressure_149/108,0.0018413271487358607
Blood Pressure_127/91,0.0018409837554986819
Blood Pressure_98/71,0.001840219219977346
Blood Pressure_118/93,0.0018371175853790778
Blood Pressure_94/63,0.001826120246486651
Blood Pressure_164/68,0.00181370483618859
Blood Pressure_121/110,0.0018034108212521271
Blood Pressure_159/94,0.0018013511945540461
Blood Pressure_118/83,0.0017999073146159894
Blood Pressure_106/110,0.0017967516952985818
Blood Pressure_98/84,0.001794175390521513
Blood Pressure_136/83,0.0017846007976076717
Blood Pressure_163/72,0.0017828330822893257
Blood Pressure_95/73,0.0017802442866554635
Blood Pressure_93/99,0.0017697667671039419
Blood Pressure_152/82,0.0017692203335526457
Blood Pressure_136/72,0.0017691572638305342
Blood Pressure_99/98,0.0017690260669855906
Blood Pressure_142/69,0.0017690190081438573
Blood Pressure_129/83,0.0017681175314552267
Blood Pressure_168/105,0.0017653240813073623
Blood Pressure_140/79,0.0017477937565999468
Blood Pressure_131/78,0.001746848374153842
Blood Pressure_125/78,0.0017459594694335667
Blood Pressure_165/92,0.0017459490967544067
Blood Pressure_178/88,0.0017457120490320666
Blood Pressure_133/68,0.0017422232732013931
Blood Pressure_90/90,0.001737663554366664
Blood Pressure_148/64,0.001731117838913887
Blood Pressure_124/109,0.0017282383370316179
Blood Pressure_109/66,0.00172613844127123
Blood Pressure_127/65,0.0017158165501047762
Blood Pressure_93/77,0.0017095401648532516
Blood Pressure_92/87,0.001703178732552546
Blood Pressure_143/100,0.0017005510042620298
Blood Pressure_115/62,0.0016891598534325425
Blood Pressure_107/91,0.001684256727175093
Blood Pressure_110/100,0.001677890193617415
Blood Pressure_127/110,0.0016773127318585601
Blood Pressure_143/70,0.0016754047620670676
Blood Pressure_112/82,0.001674596568537634
Blood Pressure_95/80,0.0016696922158871974
Blood Pressure_105/80,0.001661393700741698
Blood Pressure_147/80,0.0016319348678524026
Blood Pressure_139/87,0.001626186030296184
Blood Pressure_123/65,0.0016172870603383682
Blood Pressure_180/69,0.001614215671998931
Blood Pressure_100/93,0.0016097065289286672
Blood Pressure_167/90,0.0016096147492812296
Blood Pressure_142/61,0.0016089408185799847
Blood Pressure_151/91,0.0016088326921885887
Blood Pressure_95/102,0.0016080177390709327
Blood Pressure_163/63,0.0016052632349590201
Blood Pressure_140/91,0.0016049122612360467
Blood Pressure_133/91,0.0016017531306127264
Blood Pressure_91/72,0.0016003630075616115
Blood Pressure_101/60,0.0015983952908809052
Blood Pressure_147/65,0.001596070663439919
Blood Pressure_165/102,0.001588965383466645
Blood Pressure_132/110,0.0015844806424942792
Blood Pressure_151/84,0.0015767978823924
Blood Pressure_147/103,0.0015757394611370934
Blood Pressure_175/97,0.0015736707306550635
Blood Pressure_164/83,0.001565709947449534
Blood Pressure_150/82,0.0015615026947963795
Blood Pressure_135/98,0.0015605574072652395
Blood Pressure_150/75,0.0015555325973954925
Blood Pressure_101/106,0.001548244896092399
Blood Pressure_116/101,0.0015422928168522532
Blood Pressure_92/72,0.001542029702622072
Blood Pressure_104/81,0.0015402909334671921
Blood Pressure_95/104,0.0015326751392918947
Blood Pressure_136/81,0.0015244942211165569
Blood Pressure_168/62,0.0015146791205828958
Blood Pressure_117/101,0.00150792311883019
Blood Pressure_96/92,0.0015057252332846272
Blood Pressure_113/105,0.001503329977793344
Blood Pressure_111/62,0.0014997283299964526
Blood Pressure_151/104,0.001492165529297873
Blood Pressure_103/108,0.0014915741400660654
Blood Pressure_166/101,0.0014868573300164112
Blood Pressure_153/78,0.0014839887909126048
Blood Pressure_117/69,0.0014736637413024223
Blood Pressure_161/80,0.0014717139842770344
Blood Pressure_109/110,0.0014671349654395982
Blood Pressure_133/77,0.001461601844052085
Blood Pressure_112/75,0.0014611309253205196
Blood Pressure_102/83,0.0014582871355099947
Blood Pressure_128/75,0.001451958049778268
Blood Pressure_156/104,0.0014383103045296775
Blood Pressure_142/88,0.001433887207546336
Blood Pressure_133/88,0.0014178421471240377
Blood Pressure_148/69,0.0014122782706584847
Blood Pressure_152/99,0.001411674523410733
Blood Pressure_110/89,0.0014091780971658974
Blood Pressure_144/71,0.0014063397537125155
Blood Pressure_151/94,0.001400541839622349
Blood Pressure_132/87,0.001399302205987718
Blood Pressure_113/107,0.0013969433849378987
Blood Pressure_137/98,0.001379113251391173
Blood Pressure_156/89,0.0013790677156793052
Blood Pressure_103/75,0.0013762933896712681
Blood Pressure_133/98,0.0013723280803874527
Blood Pressure_90/82,0.0013691848190435785
Blood Pressure_111/92,0.0013658714004594064
Blood Pressure_176/71,0.0013617216385917175
Blood Pressure_136/99,0.0013593784510166351
Blood Pressure_161/98,0.0013592640571180592
Blood Pressure_163/103,0.0013548045530662467
Blood Pressure_113/102,0.0013499702989987483
Blood Pressure_145/81,0.0013490320400679767
Blood Pressure_122/66,0.0013485247421627378
Blood Pressure_164/94,0.001348191245332142
Blood Pressure_111/91,0.00134492976152778
Blood Pressure_153/104,0.0013440575832941448
Blood Pressure_123/90,0.0013410285741850547
Blood Pressure_93/72,0.0013404573821986787
Blood Pressure_165/75,0.001339923549718458
Blood Pressure_138/77,0.0013386042212280014
Blood Pressure_93/68,0.0013383829610380538
Blood Pressure_116/83,0.0013374287221348258
Blood Pressure_126/80,0.0013367874009786451
Blood Pressure_94/65,0.0013360649398665991
Blood Pressure_112/90,0.0013330050243594016
Blood Pressure_103/72,0.0013325279863583006
Blood Pressure_154/71,0.0013307276398917267
Blood Pressure_145/95,0.001326930446780894
Blood Pressure_102/97,0.0013237208379179854
Blood Pressure_114/86,0.0013180000374071188
Blood Pressure_172/91,0.0013007285558643833
Blood Pressure_106/101,0.001298889498440925
Blood Pressure_112/67,0.0012968268954354212
Blood Pressure_159/76,0.0012932834802836801
Blood Pressure_100/104,0.0012891815651168148
Blood Pressure_176/91,0.0012864569449611007
Blood Pressure_120/63,0.001284994523552685
Blood Pressure_100/61,0.001284126798973828
Blood Pressure_111/71,0.0012813853548048204
Blood Pressure_99/82,0.0012788144819790848
Blood Pressure_155/91,0.0012678607423486365
Blood Pressure_126/78,0.0012615039128660577
Blood Pressure_91/64,0.0012600698927898168
Blood Pressure_116/67,0.0012573430305746758
Blood Pressure_165/77,0.0012513513413119348
Blood Pressure_172/63,0.001248918352791062
Blood Pressure_129/95,0.0012489060969775867
Blood Pressure_148/90,0.0012485741828156538
Blood Pressure_166/106,0.001247288542288949
Blood Pressure_101/82,0.001243972707529073
Blood Pressure_165/63,0.001239825107011816
Blood Pressure_169/94,0.0012381582790019774
Blood Pressure_161/69,0.001237954180756784
Blood Pressure_128/88,0.0012376179687914046
Blood Pressure_150/61,0.0012337015331778112
Blood Pressure_137/73,0.001232640289581255
Blood Pressure_118/61,0.0012297249998975968
Blood Pressure_166/68,0.001212701716227338
Blood Pressure_129/74,0.0012123169435165337
Blood Pressure_107/93,0.001211087391357113
Blood Pressure_144/94,0.001204259443794209
Blood Pressure_164/106,0.001203893145859558
Blood Pressure_116/95,0.0012000798328202222
Blood Pressure_122/64,0.0011936682100639473
Blood Pressure_93/82,0.0011933524524001538
Blood Pressure_121/85,0.001186281469404804
Blood Pressure_163/97,0.0011861231921488358
Blood Pressure_106/97,0.0011856893799386814
Blood Pressure_147/88,0.0011853213567138976
Blood Pressure_147/79,0.0011833161733123543
Blood Pressure_168/95,0.0011706057079952092
Blood Pressure_176/104,0.0011675343269175187
Blood Pressure_178/64,0.0011493229202022004
Blood Pressure_132/93,0.0011424912763033923
Blood Pressure_99/76,0.001135332353637608
Blood Pressure_175/109,0.0011301629712625605
Blood Pressure_119/94,0.0011162332005361097
Blood Pressure_178/65,0.0011148720526041878
Blood Pressure_105/64,0.0011072694966305363
Blood Pressure_178/82,0.0011056917680072331
Blood Pressure_102/65,0.0010978864205122285
Blood Pressure_98/64,0.0010972405827640586
Blood Pressure_114/105,0.0010910121645291149
Blood Pressure_105/78,0.0010838862251885129
Blood Pressure_105/107,0.0010833135565517793
Blood Pressure_171/86,0.0010821275046639656
Blood Pressure_175/102,0.0010790581550459422
Blood Pressure_99/108,0.0010764408358547861
Blood Pressure_101/66,0.0010675407346909527
Blood Pressure_108/103,0.0010635287988667308
Blood Pressure_151/106,0.0010531342797734933
Blood Pressure_108/72,0.0010527966022750856
Blood Pressure_114/67,0.0010508873423809018
Blood Pressure_102/94,0.0010479028516836575
Blood Pressure_164/108,0.0010476959088971949
Blood Pressure_158/87,0.001046148844117356
Blood Pressure_167/95,0.001044913771795164
Blood Pressure_98/105,0.0010406825309405843
Blood Pressure_160/82,0.0010260959633263678
Blood Pressure_135/68,0.0010255324155648005
Blood Pressure_145/96,0.0010207368800196903
Blood Pressure_115/98,0.0010174438391525875
Blood Pressure_164/110,0.0010101716833768037
Blood Pressure_106/100,0.0010045701136098817
Blood Pressure_180/88,0.0009883896728966057
Blood Pressure_176/87,0.0009843566288045835
Blood Pressure_180/86,0.0009759201457624211
Blood Pressure_161/78,0.0009755015675849688
Blood Pressure_160/67,0.0009748309782335873
Blood Pressure_115/90,0.000971861858325207
Blood Pressure_155/72,0.0009618945515104116
Blood Pressure_144/96,0.0009610852154811056
Blood Pressure_159/96,0.0009606807668791628
Blood Pressure_103/96,0.0009572671899100715
Blood Pressure_107/103,0.0009547411484875923
Blood Pressure_105/61,0.0009499785203368472
Blood Pressure_122/77,0.0009496213390811636
Blood Pressure_164/67,0.0009482639684350591
Blood Pressure_153/110,0.0009479506738603316
Blood Pressure_164/73,0.0009469537812480944
Blood Pressure_113/66,0.0009452354269625651
Blood Pressure_123/92,0.0009444976853016929
Blood Pressure_117/61,0.0009444919075110025
Exercise Hours Per Week,0.0009437532631935142
Blood Pressure_153/85,0.0009387557295745808
Blood Pressure_159/102,0.0009380157896428098
Blood Pressure_171/75,0.0009358857486929661
Blood Pressure_176/78,0.0009250977983350506
Blood Pressure_161/72,0.000924375530711341
Blood Pressure_103/79,0.0009238019487616267
Blood Pressure_166/104,0.0009233772646681793
Blood Pressure_113/97,0.0009219993342872712
Blood Pressure_148/72,0.0009141238547989428
Blood Pressure_130/91,0.0009020040600606904
Country_Brazil,0.0009011694471836584
Blood Pressure_165/81,0.0009000408337931365
Blood Pressure_103/98,0.0008984136411964716
Blood Pressure_167/109,0.0008979404670652613
Blood Pressure_128/101,0.000897723580807197
Blood Pressure_141/87,0.0008945313904513696
Blood Pressure_141/88,0.0008931365956204029
Blood Pressure_152/84,0.0008918411228766576
Blood Pressure_109/104,0.0008873930411568143
Blood Pressure_113/69,0.0008806054458778689
Blood Pressure_178/75,0.0008718031683052629
Blood Pressure_138/100,0.0008717780135552022
Blood Pressure_92/101,0.0008683686527175549
Blood Pressure_178/81,0.0008682046809849187
Blood Pressure_106/91,0.0008661689975886233
Blood Pressure_127/63,0.000863700606574147
Blood Pressure_129/110,0.0008610514073683628
Blood Pressure_179/101,0.0008609942848818442
Blood Pressure_128/98,0.0008582852748122427
Blood Pressure_171/76,0.0008580138787090963
Blood Pressure_104/106,0.000853006947497903
Blood Pressure_168/99,0.000843301155842191
Blood Pressure_173/92,0.0008412977584055792
Blood Pressure_113/94,0.0008410257238407048
Blood Pressure_92/60,0.0008399090644022333
Blood Pressure_121/84,0.0008359459109130718
Continent_Australia,0.0008328663799690439
Blood Pressure_93/84,0.0008260567364850591
Blood Pressure_132/83,0.0008203421230210672
Blood Pressure_173/107,0.0008168843148685934
Blood Pressure_178/69,0.000809295645535224
Blood Pressure_152/104,0.000807148716968964
Blood Pressure_158/68,0.0008057403276202635
Blood Pressure_177/80,0.0008053958957134899
Blood Pressure_150/88,0.0008036241820152945
Blood Pressure_119/64,0.0008015586906704453
Blood Pressure_147/99,0.0008011174427349221
Blood Pressure_135/72,0.0007996576924573784
Blood Pressure_167/75,0.0007965034687240635
Blood Pressure_168/67,0.0007958612699734413
Blood Pressure_99/61,0.0007950117291850578
Blood Pressure_95/108,0.0007905524623763593
Blood Pressure_141/81,0.0007826961132215704
Blood Pressure_155/96,0.0007806206784950476
Blood Pressure_100/85,0.0007785537694564582
Blood Pressure_90/87,0.0007715376863390855
Blood Pressure_179/69,0.0007691944350105562
Blood Pressure_92/100,0.0007676178096638342
Blood Pressure_140/64,0.0007652436189915512
Blood Pressure_169/71,0.0007621887073181455
Blood Pressure_121/95,0.0007582825867100684
Blood Pressure_94/68,0.0007548844725786541
Blood Pressure_163/102,0.0007546028268259342
Blood Pressure_133/63,0.0007466302037979489
Blood Pressure_173/62,0.0007385493107034957
Blood Pressure_95/93,0.0007381479721562112
Blood Pressure_158/66,0.0007369991607695248
Blood Pressure_91/103,0.0007308972881459042
Blood Pressure_117/102,0.0007306941403733003
Blood Pressure_125/65,0.0007295027518015029
Blood Pressure_162/87,0.0007253954781560878
Blood Pressure_139/97,0.0007213918257888974
Blood Pressure_109/69,0.0007178179867255441
Blood Pressure_109/94,0.0007166103924538536
Blood Pressure_140/80,0.0007127953236472084
Blood Pressure_164/107,0.0007097907511710577
Blood Pressure_90/64,0.0007063992242470896
Blood Pressure_94/91,0.0006963584269130685
Blood Pressure_167/86,0.0006935937107062085
Blood Pressure_122/71,0.0006915223616734689
Blood Pressure_167/102,0.0006875921532665252
Blood Pressure_178/110,0.0006841038039120395
Blood Pressure_115/63,0.0006809905740530198
Blood Pressure_155/62,0.0006794585950626875
Blood Pressure_144/92,0.0006698528470792109
Blood Pressure_126/109,0.0006624058495938723
Blood Pressure_120/97,0.0006597084234876149
Blood Pressure_103/109,0.0006554427344560576
Blood Pressure_143/93,0.0006525829853947229
Country_South Africa,0.0006471125096805252
Blood Pressure_119/88,0.0006456623877522105
Blood Pressure_91/105,0.0006432199876351685
Blood Pressure_155/73,0.0006432064601780141
Blood Pressure_145/60,0.000637307206300175
Blood Pressure_126/107,0.0006347026734110361
Blood Pressure_171/77,0.0006323977841820039
Blood Pressure_146/95,0.0006247112887665107
Blood Pressure_103/74,0.0006214503906349922
Blood Pressure_162/101,0.0006196409324206176
Blood Pressure_118/69,0.0006169313102446505
Blood Pressure_152/100,0.0006144468203137521
Blood Pressure_168/69,0.0006137167712954028
Blood Pressure_147/90,0.0006113226237778324
Blood Pressure_130/68,0.0006083554410598602
Blood Pressure_173/105,0.0006081808222559992
Blood Pressure_157/109,0.0006057955317850805
Blood Pressure_151/98,0.0006028545539831232
Blood Pressure_169/100,0.0006019610758651872
Blood Pressure_164/78,0.0005922746693725056
Blood Pressure_157/78,0.0005833602728950726
Blood Pressure_90/68,0.0005808610937623193
Blood Pressure_129/61,0.0005777081438242959
Blood Pressure_131/65,0.0005748725971652657
Blood Pressure_96/107,0.0005740964830338591
Blood Pressure_160/84,0.000572979300282439
Blood Pressure_125/72,0.0005631426823127228
Blood Pressure_175/66,0.0005598649807541101
Blood Pressure_126/70,0.0005512677058807647
Blood Pressure_153/72,0.0005421637554445802
Blood Pressure_156/108,0.0005360667047280554
Blood Pressure_172/110,0.0005345737064181844
Blood Pressure_136/63,0.000532969150160767
Blood Pressure_134/89,0.0005259320592583272
Blood Pressure_139/72,0.000522239091309773
Blood Pressure_98/83,0.000519072810147847
Blood Pressure_120/83,0.0005184600272500894
Blood Pressure_115/77,0.0005150671894109671
Blood Pressure_125/68,0.0005119657163588087
Blood Pressure_178/74,0.0005108489014100659
Blood Pressure_92/64,0.0005090678376957758
Blood Pressure_160/83,0.0005078348702032276
Blood Pressure_176/89,0.0004885612341634094
Blood Pressure_94/62,0.0004880309953261275
Blood Pressure_153/67,0.000485836695322428
Blood Pressure_102/76,0.00048513429627261573
Blood Pressure_94/74,0.0004834624633078821
Blood Pressure_101/99,0.0004804005755409957
Blood Pressure_121/90,0.00046752064712474173
Blood Pressure_135/106,0.00046716444201044816
Blood Pressure_123/78,0.00045971198390981627
Blood Pressure_117/104,0.0004561645910272638
Blood Pressure_90/60,0.0004389597880212204
Blood Pressure_117/107,0.0004362944529536783
Blood Pressure_114/96,0.00043532215652075656
Blood Pressure_115/96,0.0004347810074301073
Blood Pressure_99/105,0.0004305814791485396
Blood Pressure_113/80,0.0004253040251036566
Blood Pressure_105/62,0.0004219875228661518
Blood Pressure_124/104,0.0004143487910444055
Blood Pressure_177/65,0.0004122376689641438
Blood Pressure_122/97,0.00040339190090743493
Blood Pressure_142/99,0.0004020136106699379
Blood Pressure_92/99,0.00040096262333655375
Blood Pressure_97/80,0.00039242842208575546
Blood Pressure_158/80,0.00039136859077459896
Blood Pressure_98/96,0.00038723034550147695
Blood Pressure_142/80,0.00037882856632798223
Blood Pressure_121/101,0.0003782991269036806
Blood Pressure_99/110,0.0003782915307357637
Blood Pressure_157/100,0.00036697139714836347
Blood Pressure_140/75,0.00036185191692927887
Blood Pressure_160/102,0.00034884586788797023
Blood Pressure_179/75,0.00034740225054274987
Blood Pressure_104/65,0.00034247988039526334
Blood Pressure_123/91,0.00033715888425711604
Blood Pressure_95/99,0.00032622778145441345
Blood Pressure_161/75,0.0003202436509304185
Blood Pressure_103/61,0.0003191703550595726
Blood Pressure_176/62,0.00031682378202768646
Blood Pressure_112/85,0.000316076589752301
Blood Pressure_111/82,0.0003062823192874209
Blood Pressure_161/87,0.00030599485651583436
Blood Pressure_149/63,0.00030572142173324046
Blood Pressure_177/109,0.0003030943222142035
Blood Pressure_116/62,0.0003002066705930506
Blood Pressure_120/107,0.0002976976874833337
Blood Pressure_132/61,0.0002871993069815115
Blood Pressure_165/79,0.0002818693836550423
Blood Pressure_111/90,0.000274883690758454
Blood Pressure_124/83,0.0002723139011395759
Blood Pressure_136/106,0.00026061965835566525
Blood Pressure_150/65,0.00025067807465584124
Blood Pressure_133/93,0.0002497394851845858
Blood Pressure_124/94,0.000245993331918104
Country_Japan,0.00024309400443933704
Sex_Male,0.0002429017582659121
Blood Pressure_152/105,0.00024098105077774434
Blood Pressure_131/99,0.00023102376285311088
Blood Pressure_157/74,0.00022542217050514068
Blood Pressure_141/105,0.00022414201296183656
Blood Pressure_177/90,0.00022096407186533717
Blood Pressure_168/107,0.0002172805445008752
Blood Pressure_132/67,0.00021647229191135153
Blood Pressure_139/66,0.00021612031069540016
Blood Pressure_178/77,0.00021564994396228165
Blood Pressure_131/62,0.00021173623271297792
Blood Pressure_111/108,0.00020955245970899483
Blood Pressure_139/103,0.0002076650599482921
Blood Pressure_103/69,0.0002038520757683404
Blood Pressure_93/100,0.00020371218501979982
Blood Pressure_117/103,0.00020185235408654023
Blood Pressure_119/107,0.00018895979850008793
Blood Pressure_90/101,0.0001843979935254314
Blood Pressure_107/77,0.00018004688897144128
Blood Pressure_91/69,0.00017612281754164627
Blood Pressure_122/94,0.00016752659973473527
Blood Pressure_94/73,0.00016738904806756771
Blood Pressure_129/69,0.0001616272600322155
Blood Pressure_165/94,0.0001600873648728296
Country_New Zealand,0.00015778610368055723
Blood Pressure_139/73,0.00014288493605851826
Blood Pressure_122/106,0.00014160198852319894
Blood Pressure_158/96,0.00013830054175012485
Blood Pressure_151/76,0.00013807147198474645
Blood Pressure_122/107,0.00013094788841461202
Blood Pressure_146/75,0.0001222070920168239
Blood Pressure_127/98,0.00012189564830555888
Blood Pressure_96/95,0.0001153022641759982
Blood Pressure_141/89,0.0001127193178542818
Country_Italy,0.00011169177562408983
Blood Pressure_135/105,0.00010979367528896056
Blood Pressure_115/100,0.00010404866064139817
Blood Pressure_151/66,9.965984958748564e-05
Blood Pressure_166/89,9.764169853299087e-05
Blood Pressure_92/65,8.554208352884451e-05
Blood Pressure_152/103,8.325616331239516e-05
Blood Pressure_142/106,7.978180349743624e-05
Blood Pressure_103/63,7.914350582027829e-05
Blood Pressure_90/93,7.731867602212006e-05
Blood Pressure_155/107,7.2583405396065e-05
Blood Pressure_117/99,6.307757616652587e-05
Blood Pressure_172/85,6.0692152410446454e-05
Blood Pressure_130/72,5.1115141348034854e-05
Blood Pressure_92/105,4.393022906756805e-05
Blood Pressure_159/62,3.183450807853205e-05
Blood Pressure_151/61,1.7112017758114106e-05
Blood Pressure_127/67,1.4027540672589822e-05
Blood Pressure_155/81,1.1076848746016665e-05
Blood Pressure_103/105,7.957686254611573e-06
Blood Pressure_101/61,7.59568357988627e-06
Blood Pressure_163/87,7.512817721488929e-06
Blood Pressure_97/100,5.346402176531484e-07
Blood Pressure_142/110,0.0
Blood Pressure_142/107,0.0
Blood Pressure_142/105,0.0
Blood Pressure_142/103,0.0
Blood Pressure_134/109,0.0
Blood Pressure_134/107,0.0
Blood Pressure_134/103,0.0
Blood Pressure_134/100,0.0
Blood Pressure_133/97,0.0
Blood Pressure_141/98,0.0
Blood Pressure_141/97,0.0
Blood Pressure_141/95,0.0
Blood Pressure_141/92,0.0
Blood Pressure_142/77,0.0
Blood Pressure_142/73,0.0
Blood Pressure_142/71,0.0
Blood Pressure_142/70,0.0
Blood Pressure_142/68,0.0
Blood Pressure_133/92,0.0
Blood Pressure_133/90,0.0
Blood Pressure_133/87,0.0
Blood Pressure_133/86,0.0
Blood Pressure_133/83,0.0
Blood Pressure_133/76,0.0
Blood Pressure_133/73,0.0
Blood Pressure_133/71,0.0
Blood Pressure_133/70,0.0
Blood Pressure_133/69,0.0
Blood Pressure_142/62,0.0
Blood Pressure_133/103,0.0
Blood Pressure_132/99,0.0
Blood Pressure_132/98,0.0
Blood Pressure_143/104,0.0
Blood Pressure_143/102,0.0
Blood Pressure_142/98,0.0
Blood Pressure_142/97,0.0
Blood Pressure_142/95,0.0
Blood Pressure_142/92,0.0
Blood Pressure_142/86,0.0
Blood Pressure_142/85,0.0
Blood Pressure_142/84,0.0
Blood Pressure_142/82,0.0
Blood Pressure_142/78,0.0
Blood Pressure_143/109,0.0
Blood Pressure_132/97,0.0
Blood Pressure_132/92,0.0
Blood Pressure_132/90,0.0
Blood Pressure_133/67,0.0
Blood Pressure_133/64,0.0
Blood Pressure_133/61,0.0
Blood Pressure_133/60,0.0
Blood Pressure_133/110,0.0
Blood Pressure_133/107,0.0
Blood Pressure_133/106,0.0
Blood Pressure_133/105,0.0
Blood Pressure_133/104,0.0
Blood Pressure_143/90,0.0
Blood Pressure_143/89,0.0
Blood Pressure_143/86,0.0
Blood Pressure_143/82,0.0
Blood Pressure_143/81,0.0
Blood Pressure_143/79,0.0
Blood Pressure_143/77,0.0
Blood Pressure_143/76,0.0
Blood Pressure_143/75,0.0
Blood Pressure_143/74,0.0
Blood Pressure_143/73,0.0
Blood Pressure_143/72,0.0
Blood Pressure_143/66,0.0
Blood Pressure_143/61,0.0
Blood Pressure_143/60,0.0
Blood Pressure_144/103,0.0
Blood Pressure_143/99,0.0
Blood Pressure_143/96,0.0
Blood Pressure_143/95,0.0
Blood Pressure_143/94,0.0
Blood Pressure_132/76,0.0
Blood Pressure_132/74,0.0
Blood Pressure_132/73,0.0
Blood Pressure_132/72,0.0
Blood Pressure_132/69,0.0
Blood Pressure_132/65,0.0
Blood Pressure_132/63,0.0
Blood Pressure_132/62,0.0
Blood Pressure_132/109,0.0
Blood Pressure_144/68,0.0
Blood Pressure_132/104,0.0
Blood Pressure_132/103,0.0
Blood Pressure_132/102,0.0
Blood Pressure_132/101,0.0
Blood Pressure_131/98,0.0
Blood Pressure_131/97,0.0
Blood Pressure_131/95,0.0
Blood Pressure_131/94,0.0
Blood Pressure_131/92,0.0
Blood Pressure_144/66,0.0
Blood Pressure_144/62,0.0
Blood Pressure_144/108,0.0
Blood Pressure_144/106,0.0
Blood Pressure_144/104,0.0
Blood Pressure_145/108,0.0
Blood Pressure_145/107,0.0
Blood Pressure_145/105,0.0
Blood Pressure_145/102,0.0
Blood Pressure_145/101,0.0
Blood Pressure_145/100,0.0
Blood Pressure_144/95,0.0
Blood Pressure_144/90,0.0
Blood Pressure_144/86,0.0
Blood Pressure_144/83,0.0
Blood Pressure_144/80,0.0
Blood Pressure_144/75,0.0
Blood Pressure_144/73,0.0
Blood Pressure_145/73,0.0
Blood Pressure_145/72,0.0
Blood Pressure_145/64,0.0
Blood Pressure_145/62,0.0
Blood Pressure_131/83,0.0
Blood Pressure_131/82,0.0
Blood Pressure_131/77,0.0
Blood Pressure_131/76,0.0
Blood Pressure_131/75,0.0
Blood Pressure_131/74,0.0
Blood Pressure_131/73,0.0
Blood Pressure_131/72,0.0
Blood Pressure_131/69,0.0
Blood Pressure_145/61,0.0
Blood Pressure_145/109,0.0
Blood Pressure_145/84,0.0
Blood Pressure_131/67,0.0
Blood Pressure_131/66,0.0
Blood Pressure_131/61,0.0
Blood Pressure_131/109,0.0
Blood Pressure_131/108,0.0
Blood Pressure_131/105,0.0
Blood Pressure_131/104,0.0
Blood Pressure_131/103,0.0
Blood Pressure_131/102,0.0
Blood Pressure_131/101,0.0
Blood Pressure_145/82,0.0
Blood Pressure_145/76,0.0
Blood Pressure_145/74,0.0
Blood Pressure_130/95,0.0
Blood Pressure_130/94,0.0
Blood Pressure_130/89,0.0
Blood Pressure_130/87,0.0
Blood Pressure_130/84,0.0
Blood Pressure_130/81,0.0
Blood Pressure_130/80,0.0
Blood Pressure_130/79,0.0
Blood Pressure_145/98,0.0
Blood Pressure_145/97,0.0
Blood Pressure_145/94,0.0
Blood Pressure_145/92,0.0
Blood Pressure_145/91,0.0
Blood Pressure_145/88,0.0
Blood Pressure_146/89,0.0
Blood Pressure_146/86,0.0
Blood Pressure_146/81,0.0
Blood Pressure_146/78,0.0
Blood Pressure_146/77,0.0
Blood Pressure_146/76,0.0
Blood Pressure_146/74,0.0
Blood Pressure_146/73,0.0
Blood Pressure_146/71,0.0
Blood Pressure_146/69,0.0
Blood Pressure_146/66,0.0
Blood Pressure_146/65,0.0
Blood Pressure_146/110,0.0
Blood Pressure_146/108,0.0
Blood Pressure_146/104,0.0
Blood Pressure_147/100,0.0
Blood Pressure_146/99,0.0
Blood Pressure_146/98,0.0
Blood Pressure_130/77,0.0
Blood Pressure_130/71,0.0
Blood Pressure_130/70,0.0
Blood Pressure_130/67,0.0
Blood Pressure_130/66,0.0
Blood Pressure_130/64,0.0
Blood Pressure_130/63,0.0
Blood Pressure_130/61,0.0
Blood Pressure_130/110,0.0
Blood Pressure_146/94,0.0
Blood Pressure_147/85,0.0
Blood Pressure_147/83,0.0
Blood Pressure_147/82,0.0
Blood Pressure_147/76,0.0
Blood Pressure_147/73,0.0
Blood Pressure_147/71,0.0
Blood Pressure_147/69,0.0
Blood Pressure_147/67,0.0
Blood Pressure_147/62,0.0
Blood Pressure_147/61,0.0
Blood Pressure_147/60,0.0
Blood Pressure_147/108,0.0
Blood Pressure_147/107,0.0
Blood Pressure_147/106,0.0
